296651956,394
12513274,395
296572280,396
212559844,397
299445337,398
299580881,399
299306259,400
298327021,401
299457196,402
298367410,403
243874813,404
299464519,405
299113261,406
299678666,407
298087724,408
299582332,409
287548189,410
298876840,411
53162058,412
290019884,413
134074711,414
731940,415
89068449,416
238411241,417
294296819,418
210898493,419
299573698,420
158864198,421
299588853,422
299927090,423
299322330,424
299442474,425
208615179,426
714817,427
206907010,428
299914430,429
299758922,430
299587375,431
71491294,432
299401618,433
299118014,434
299777715,435
188069655,436
299583598,437
862465,438
299692362,439
205643058,440
299801970,441
198354981,442
298336025,443
299560278,444
295050805,445
299578991,446
291044935,447
298722182,448
299323583,449
97351301,450
299581817,451
187898651,452
278374095,453
298893455,454
805156,455
299408322,456
299176863,457
10153460,458
201704202,459
299958897,460
299033867,461
299594915,462
299773045,463
299814090,464
299455453,465
298140921,466
299802565,467
179607587,468
269617360,469
294616556,470
299788197,471
299422537,472
186790102,473
232038847,474
16503235,475
299012533,476
299143660,477
56805326,478
296184761,479
299582378,480
299786600,481
288876290,482
297963027,483
265279531,484
3306331,485
242817796,486
298094638,487
291785368,488
289238137,489
69015900,490
299695400,491
223485038,492
298830030,493
285649622,494
298108592,495
266441994,496
191839517,497
222137933,498
182900791,499
299443119,500
297933420,501
297872015,502
290557881,503
248161342,504
299792230,505
299004411,506
298482568,507
299835130,508
299297632,509
299548523,510
298985419,511
298355580,512
297574083,513
73204461,514
299182624,515
299931215,516
274769256,517
298987305,518
85895579,519
60651169,520
295044773,521
298994785,522
299695026,523
247052803,524
299292825,525
286022259,526
299780153,527
299277431,528
60544607,529
299449943,530
261814042,531
297393989,532
298140047,533
299667829,534
299945652,535
299687494,536
297913197,537
299395192,538
299273168,539
299733651,540
281495524,541
118267747,542
293800160,543
299179191,544
281242589,545
18976804,546
299421491,547
291025684,548
299587923,549
299459939,550
299258743,551
272482044,552
254655678,553
298134206,554
295940908,555
299173912,556
298442340,557
83815454,558
257756927,559
7565495,560
299692380,561
155440251,562
298620846,563
252310097,564
284965559,565
299788195,566
109859290,567
298839445,568
299691447,569
294663439,570
2128629,571
299143062,572
786118,573
246489907,574
296972498,575
218380787,576
289256285,577
288474171,578
291001895,579
292335931,580
273868766,581
1416728,582
284389554,583
299462125,584
299930675,585
239262065,586
298281112,587
209159741,588
264922920,589
189021962,590
197712011,591
282636121,592
299283414,593
296407377,594
287673482,595
297858294,596
289233820,597
299446478,598
274523981,599
298823435,600
294000877,601
283137355,602
277730334,603
299298166,604
825181,605
299446010,606
299020067,607
298656512,608
277971812,609
299824001,610
299427222,611
272463748,612
299783334,613
57825848,614
2298771,615
210988526,616
295160596,617
298456641,618
281825125,619
299035656,620
283033479,621
292787484,622
195314942,623
298995399,624
299663694,625
1263891,626
293032014,627
262109650,628
167813323,629
79722802,630
295419784,631
299184892,632
298885980,633
299920900,634
288058885,635
73190578,636
298853802,637
755987,638
299701912,639
298844958,640
261815751,641
298341379,642
269101250,643
299677365,644
265868756,645
292587478,646
240826883,647
298626030,648
299040972,649
238406614,650
170572154,651
118300440,652
290323472,653
298046369,654
84903323,655
299480591,656
298330514,657
197249085,658
282380639,659
225105625,660
244288606,661
263451357,662
297383277,663
228602316,664
299577611,665
299459435,666
250816030,667
293175314,668
196649330,669
193658513,670
158246147,671
299313642,672
299124783,673
253389572,674
252539773,675
201200322,676
297547655,677
258860953,678
273691174,679
299324271,680
711895,681
259616686,682
274386286,683
299691938,684
264634162,685
299467461,686
228588117,687
298312093,688
272653626,689
274053789,690
211824681,691
85760805,692
170827528,693
4099200,694
292544680,695
299436383,696
264906679,697
153006992,698
1053187,699
299031381,700
299610775,701
297189839,702
285081076,703
298042960,704
145521518,705
162361451,706
299148916,707
298343893,708
223645183,709
274560055,710
299469124,711
2140401,712
213821878,713
283855169,714
297320042,715
18550606,716
104715924,717
971465,718
298326769,719
299551870,720
2688784,721
140398642,722
293424583,723
230195191,724
119959736,725
299609729,726
233828936,727
299415046,728
213308326,729
297565002,730
299283396,731
299683929,732
251652577,733
298082569,734
279508866,735
299731548,736
299031323,737
299595348,738
297987683,739
263038516,740
80032658,741
293489777,742
228085917,743
291842218,744
298988556,745
299808521,746
298145180,747
299725715,748
292863548,749
85321616,750
231169919,751
299423789,752
274929704,753
280546933,754
299692836,755
117692616,756
299414990,757
231360313,758
298617963,759
264035369,760
299688877,761
293997546,762
299281588,763
260629979,764
296398593,765
287306262,766
282162563,767
299149099,768
298965200,769
37712477,770
57148142,771
790233,772
299536541,773
249620683,774
299301855,775
810218,776
298964303,777
298977914,778
276849386,779
299003125,780
298456030,781
287370081,782
87147341,783
299317880,784
298301836,785
299181960,786
298102743,787
294642304,788
279231079,789
823617,790
160437192,791
714241,792
298867571,793
298876870,794
299580394,795
298965705,796
299338030,797
299780039,798
291421833,799
254687663,800
299029258,801
267177584,802
299682783,803
299464576,804
299777135,805
298621949,806
294058020,807
162032475,808
211590532,809
285982449,810
711903,811
187072686,812
288652517,813
298064760,814
277323992,815
146596393,816
49402425,817
295470669,818
298050717,819
247096204,820
123811731,821
5409312,822
234320302,823
247626737,824
211298076,825
294226155,826
784668,827
298337471,828
298298711,829
248000732,830
728100,831
297737940,832
137271367,833
258301226,834
235182901,835
296559617,836
298853742,837
262897501,838
299692448,839
273903694,840
222717779,841
299290884,842
289014642,843
296968879,844
91969116,845
169060766,846
297003649,847
292416558,848
299337366,849
289057917,850
154664685,851
1755257,852
55623389,853
299768570,854
298334531,855
295421348,856
299453072,857
297724211,858
235632725,859
181013884,860
733630,861
63207441,862
299440749,863
293805387,864
299290901,865
209634040,866
292838421,867
299799571,868
172137211,869
299133641,870
298720565,871
123456331,872
1818764,873
752071,874
299697631,875
285622801,876
299029153,877
272499389,878
299460462,879
299456614,880
290337853,881
281494875,882
48193600,883
298064751,884
298471379,885
291003765,886
298336301,887
298305480,888
253606889,889
223302253,890
113858962,891
299184937,892
297930555,893
299453737,894
264534332,895
7310030,896
299684393,897
298739252,898
297319307,899
295378752,900
153985321,901
298458930,902
290580245,903
177492856,904
158837115,905
298739875,906
250653974,907
287890928,908
299018215,909
299815643,910
270268964,911
27633452,912
27127930,913
298699683,914
299284989,915
289044406,916
248329587,917
291022794,918
299046030,919
296364885,920
3167258,921
83588782,922
287386983,923
299193482,924
268185934,925
113471321,926
298862064,927
299177404,928
271877967,929
264703695,930
299324114,931
2412256,932
299321528,933
299121582,934
299592721,935
267503088,936
208239121,937
294886313,938
201753938,939
812399,940
297145251,941
295947255,942
295211205,943
299695396,944
297166492,945
298299820,946
2501807,947
198992142,948
244579781,949
299300056,950
249089948,951
298830020,952
155859008,953
278598122,954
299654353,955
299162356,956
37679495,957
298620414,958
108309747,959
154176084,960
299690107,961
174618452,962
730020,963
299685658,964
294607300,965
298619047,966
263079289,967
98375457,968
227021694,969
296972551,970
188080420,971
255321519,972
285305527,973
267107176,974
218573583,975
299171603,976
249450575,977
261571075,978
298326758,979
299696341,980
289713717,981
215884175,982
298592566,983
22988215,984
295250496,985
299281016,986
298326663,987
251858694,988
145755557,989
299564152,990
294486739,991
219136970,992
299155955,993
299724646,994
51202430,995
286939388,996
259126200,997
148462438,998
295411945,999
276143539,1000
282347389,1001
299285541,1002
298846349,1003
299308104,1004
30714486,1005
255726988,1006
298616938,1007
165102432,1008
298463655,1009
289035874,1010
264850189,1011
296368471,1012
253619112,1013
193932798,1014
714193,1015
193905660,1016
282543613,1017
2140541,1018
299411889,1019
247808956,1020
299450941,1021
294653508,1022
199948819,1023
266258196,1024
210441636,1025
299698086,1026
260526277,1027
299686125,1028
296909232,1029
287491400,1030
285818460,1031
266382829,1032
213291589,1033
13704038,1034
299317689,1035
299804339,1036
294592719,1037
283665484,1038
254095672,1039
235831578,1040
293254675,1041
262450579,1042
298543065,1043
268785466,1044
279645180,1045
201898258,1046
290122339,1047
299169390,1048
245655243,1049
299577130,1050
299669628,1051
294827977,1052
283980074,1053
244824757,1054
48745335,1055
244456746,1056
62130472,1057
299134721,1058
299275514,1059
152288552,1060
711905,1061
299482989,1062
239844090,1063
298264805,1064
299086761,1065
259255496,1066
299130665,1067
299560328,1068
297398543,1069
291635024,1070
282176755,1071
298487802,1072
50439949,1073
294293778,1074
260811417,1075
2137168,1076
258843983,1077
299591863,1078
298489009,1079
207233706,1080
714568,1081
206672846,1082
1903037,1083
254641621,1084
299652311,1085
747100,1086
200255138,1087
292274158,1088
289892614,1089
726471,1090
289082083,1091
137622222,1092
298296712,1093
223286650,1094
182813262,1095
240317608,1096
277722399,1097
296788451,1098
153302677,1099
299326703,1100
299686033,1101
299454983,1102
299686140,1103
299589979,1104
66960582,1105
15699295,1106
285831416,1107
299405789,1108
295039660,1109
295204987,1110
296058869,1111
289747322,1112
279621630,1113
299558657,1114
294062591,1115
288818228,1116
91832081,1117
260344803,1118
298977192,1119
299492247,1120
285079384,1121
291245359,1122
251849596,1123
297894068,1124
297217076,1125
299146609,1126
299324802,1127
220955509,1128
240663132,1129
117590260,1130
294994894,1131
236206757,1132
299450953,1133
299314841,1134
299465134,1135
108538230,1136
714521,1137
298890415,1138
86308903,1139
299334013,1140
299128997,1141
298350513,1142
298303665,1143
106692378,1144
297572914,1145
298494292,1146
295960427,1147
298980193,1148
19815580,1149
299161756,1150
53627588,1151
284527083,1152
299017562,1153
188368053,1154
299584180,1155
769899,1156
298654033,1157
269964094,1158
291412885,1159
731575,1160
19517458,1161
298492321,1162
710009,1163
298282824,1164
196909944,1165
181570798,1166
299043851,1167
297409428,1168
235818227,1169
299350423,1170
297402020,1171
299778906,1172
714190,1173
299171159,1174
299031456,1175
216703725,1176
299439898,1177
299280543,1178
273304472,1179
222378084,1180
197818687,1181
298336449,1182
257942654,1183
165356000,1184
299698969,1185
299582402,1186
232768157,1187
275959295,1188
295952934,1189
297862074,1190
272227493,1191
298821658,1192
172829182,1193
299777809,1194
20387755,1195
294244904,1196
296943650,1197
191007453,1198
299143669,1199
262174765,1200
280515274,1201
298961933,1202
299140310,1203
206993134,1204
8445197,1205
288809911,1206
211939056,1207
299468596,1208
295036683,1209
294668774,1210
299319145,1211
299157292,1212
2195759,1213
2253218,1214
226033912,1215
299132985,1216
42999703,1217
227619998,1218
281790006,1219
299020688,1220
268861148,1221
272473061,1222
299915880,1223
296016373,1224
279816523,1225
284306603,1226
299320304,1227
154456614,1228
54409088,1229
715654,1230
298073699,1231
753200,1232
49253906,1233
297375800,1234
261964254,1235
234987643,1236
299585278,1237
96864501,1238
289745471,1239
282925769,1240
276106679,1241
252518869,1242
203666341,1243
49760752,1244
221633058,1245
254692543,1246
288223026,1247
102431472,1248
297746293,1249
298728237,1250
136044803,1251
247089012,1252
298349306,1253
299453800,1254
298334592,1255
297204178,1256
2140697,1257
296938834,1258
141283187,1259
284097190,1260
288988864,1261
293822474,1262
138141037,1263
293818878,1264
295479579,1265
180021986,1266
299006273,1267
92682254,1268
63698222,1269
230330962,1270
299417695,1271
299459944,1272
869479,1273
291638764,1274
226380616,1275
278068142,1276
268733166,1277
134650146,1278
285557956,1279
299250063,1280
266712286,1281
298078570,1282
99057936,1283
299112746,1284
293758205,1285
30980261,1286
299593118,1287
299281590,1288
788155,1289
103962187,1290
296604676,1291
299060895,1292
226018402,1293
768774,1294
299394691,1295
106217325,1296
116628247,1297
298487765,1298
291850415,1299
299567699,1300
299546400,1301
215161479,1302
294014056,1303
79407033,1304
225055296,1305
198141865,1306
287552607,1307
298979579,1308
287575139,1309
299285510,1310
298739826,1311
299035080,1312
296970677,1313
232423733,1314
210654268,1315
28498016,1316
299169965,1317
298848363,1318
118313842,1319
92371862,1320
56938927,1321
298086897,1322
298864945,1323
243773056,1324
24900573,1325
298448815,1326
98179648,1327
295985117,1328
295368684,1329
195153770,1330
296762118,1331
87327629,1332
231572394,1333
299009358,1334
292594931,1335
293288705,1336
224620530,1337
299458315,1338
299329211,1339
279984923,1340
298295593,1341
297753941,1342
2204627,1343
15829066,1344
808466,1345
299133651,1346
251929051,1347
232425369,1348
181777048,1349
287289969,1350
299147153,1351
299431760,1352
31572363,1353
299135363,1354
276520273,1355
168899310,1356
299448195,1357
294998096,1358
298324819,1359
221928880,1360
284759982,1361
171951409,1362
299802541,1363
298460830,1364
298849051,1365
147858115,1366
298448871,1367
190920557,1368
732879,1369
225213392,1370
299135933,1371
270577794,1372
298120174,1373
259871745,1374
296810833,1375
232436652,1376
299165999,1377
128433693,1378
206696704,1379
293284282,1380
289070349,1381
10424521,1382
297933423,1383
279637579,1384
290538406,1385
299150233,1386
298472672,1387
299414939,1388
299924006,1389
298299658,1390
278638209,1391
113757882,1392
87506450,1393
217420365,1394
174678372,1395
298471316,1396
114019903,1397
121402664,1398
293782216,1399
298892810,1400
298324345,1401
48222438,1402
252740919,1403
299041551,1404
2185421,1405
299263570,1406
298622015,1407
298593472,1408
296975402,1409
147515064,1410
230100800,1411
214207042,1412
1215812,1413
231853920,1414
20689141,1415
292846635,1416
147001660,1417
45172015,1418
297924684,1419
232196132,1420
169039667,1421
299330554,1422
299303520,1423
773055,1424
298611835,1425
53827890,1426
299455534,1427
99125173,1428
188584088,1429
299911468,1430
299179231,1431
245138694,1432
82465327,1433
289538044,1434
299575760,1435
251050915,1436
718134,1437
266732418,1438
299327220,1439
261820549,1440
299039412,1441
259302555,1442
295179909,1443
298696879,1444
298433838,1445
244284641,1446
298715711,1447
175964869,1448
133636148,1449
251075262,1450
83385075,1451
288845904,1452
294184720,1453
236346309,1454
299558193,1455
18805200,1456
272428577,1457
299404707,1458
240858853,1459
299456015,1460
299172773,1461
159907490,1462
230308336,1463
253433413,1464
73630177,1465
296022655,1466
94838473,1467
299116765,1468
298989783,1469
298728741,1470
199575080,1471
37063300,1472
2803500,1473
2232023,1474
150793574,1475
299023562,1476
296707369,1477
296393614,1478
299165384,1479
810473,1480
290155554,1481
108120479,1482
243191107,1483
298460783,1484
232646701,1485
3815684,1486
258187395,1487
296713657,1488
298305753,1489
297167384,1490
299653563,1491
213873081,1492
249301252,1493
176549169,1494
286941175,1495
278817914,1496
36845923,1497
229937637,1498
285763744,1499
288412038,1500
291597380,1501
162106043,1502
299172171,1503
284214006,1504
299575746,1505
296538439,1506
164631876,1507
295750226,1508
3378911,1509
299448721,1510
183145926,1511
298454906,1512
78966156,1513
297932453,1514
241554308,1515
290669482,1516
228240324,1517
289215695,1518
298584537,1519
26611120,1520
298249602,1521
296512066,1522
232183876,1523
822589,1524
242800209,1525
159950175,1526
299458283,1527
292279028,1528
163826251,1529
291415331,1530
295824094,1531
165749924,1532
274054991,1533
293468597,1534
295989048,1535
154618166,1536
137574506,1537
34694136,1538
299327953,1539
299316611,1540
299163033,1541
291433394,1542
287302310,1543
30526620,1544
290578825,1545
229613180,1546
296017084,1547
298109696,1548
282403582,1549
285652101,1550
299399584,1551
286244281,1552
298481871,1553
267358258,1554
298970647,1555
294255383,1556
298341293,1557
298830646,1558
299176841,1559
241363350,1560
193117999,1561
285646789,1562
282548009,1563
122682116,1564
299447549,1565
293202085,1566
726337,1567
201396001,1568
767289,1569
298917959,1570
241053901,1571
224476439,1572
101612793,1573
173034314,1574
299456546,1575
195029627,1576
295377064,1577
258111718,1578
298628709,1579
752005,1580
147300772,1581
293981666,1582
13480733,1583
299426759,1584
271858258,1585
272811238,1586
237290579,1587
299000533,1588
298326350,1589
297007430,1590
296997625,1591
285054920,1592
245128828,1593
256316794,1594
770053,1595
129108654,1596
216948820,1597
264362151,1598
33557633,1599
161960596,1600
298337798,1601
289037510,1602
84777193,1603
298755662,1604
288029149,1605
275919564,1606
168333956,1607
43587052,1608
149125130,1609
297837693,1610
233030089,1611
10110054,1612
287561534,1613
292369186,1614
289260098,1615
158846133,1616
229981007,1617
260024714,1618
206995910,1619
136838608,1620
213440707,1621
3120574,1622
287953932,1623
286185186,1624
74599670,1625
73056775,1626
73640554,1627
280566381,1628
10083328,1629
298279562,1630
296401842,1631
299458328,1632
299454974,1633
12086561,1634
299154234,1635
276368601,1636
164998527,1637
299011356,1638
278778437,1639
298825330,1640
298741747,1641
299547520,1642
177722420,1643
299466313,1644
297745544,1645
221151665,1646
207205474,1647
91532082,1648
296006337,1649
298073594,1650
263108235,1651
275324217,1652
285610951,1653
270807878,1654
192846169,1655
109473944,1656
298305340,1657
194055434,1658
298471959,1659
299453191,1660
298516889,1661
83264446,1662
275911917,1663
709531,1664
295187077,1665
791339,1666
709733,1667
287141457,1668
48408144,1669
296935617,1670
286187872,1671
233591289,1672
297881099,1673
299060850,1674
298113568,1675
209590769,1676
261687310,1677
171198072,1678
790992,1679
274390846,1680
298828681,1681
291258695,1682
299134713,1683
81758975,1684
19700648,1685
788313,1686
32526116,1687
250857220,1688
146922514,1689
298621478,1690
188380087,1691
262916843,1692
186317976,1693
298368684,1694
268685663,1695
267161471,1696
89036604,1697
241718931,1698
205196485,1699
286175499,1700
299762391,1701
149164885,1702
752521,1703
299266937,1704
234249145,1705
176391358,1706
290572085,1707
290391046,1708
712357,1709
293622223,1710
267547614,1711
258687845,1712
2140657,1713
185624220,1714
289972298,1715
280219103,1716
298852471,1717
869438,1718
285134871,1719
298450215,1720
728029,1721
288812161,1722
287683219,1723
270116194,1724
299462758,1725
282531125,1726
238220057,1727
731692,1728
2140499,1729
25814586,1730
299165412,1731
296189753,1732
771045,1733
65104084,1734
296540350,1735
731471,1736
255478055,1737
297749788,1738
298845706,1739
298460774,1740
277500494,1741
51485550,1742
233469190,1743
64278769,1744
295954337,1745
297391003,1746
298322318,1747
294039795,1748
256468865,1749
219754589,1750
79455500,1751
711907,1752
61497324,1753
208276181,1754
25818336,1755
139299233,1756
299172218,1757
63995604,1758
198144535,1759
297329769,1760
206243119,1761
288986611,1762
247928415,1763
298610328,1764
56389749,1765
292036343,1766
51648167,1767
299023458,1768
296719819,1769
256720302,1770
289910229,1771
194494777,1772
299136549,1773
299316066,1774
221321765,1775
299455529,1776
283662512,1777
299325525,1778
186435473,1779
234654743,1780
164714248,1781
293007746,1782
199484488,1783
117578656,1784
239950901,1785
294956512,1786
234976753,1787
288781691,1788
810455,1789
279866544,1790
205674138,1791
257581129,1792
298652940,1793
81141048,1794
299298192,1795
291848601,1796
291202584,1797
298343375,1798
297881980,1799
299782337,1800
299600953,1801
299020761,1802
284941223,1803
17135598,1804
258540390,1805
191899697,1806
298839240,1807
235851366,1808
811355,1809
282249956,1810
261806085,1811
295052636,1812
298157891,1813
298851149,1814
298750946,1815
223321289,1816
295782633,1817
261837804,1818
210496070,1819
299457763,1820
299169878,1821
755453,1822
2880795,1823
62282592,1824
251186689,1825
4267297,1826
298623420,1827
267164644,1828
298343626,1829
223474500,1830
284303493,1831
268528425,1832
284725428,1833
186261173,1834
298616895,1835
252514450,1836
298995426,1837
298927410,1838
281814410,1839
178622874,1840
2290442,1841
299125939,1842
291454541,1843
288655644,1844
114554777,1845
273518791,1846
138542344,1847
233586215,1848
710149,1849
825304,1850
294407083,1851
237173038,1852
295241927,1853
217692111,1854
298719150,1855
295995426,1856
95251733,1857
111057699,1858
274910638,1859
146344702,1860
298051801,1861
177664119,1862
297131025,1863
299798989,1864
2140598,1865
137109656,1866
220332106,1867
156240466,1868
128616889,1869
228939847,1870
49398706,1871
291821493,1872
100950628,1873
124504122,1874
275980741,1875
264491559,1876
87543425,1877
262928955,1878
278199239,1879
299428202,1880
298328601,1881
752542,1882
233247097,1883
287310728,1884
298591559,1885
266774349,1886
298524472,1887
240102176,1888
81581095,1889
257944261,1890
119277072,1891
289167948,1892
151956717,1893
299720878,1894
286036199,1895
176391561,1896
807423,1897
189851148,1898
299421416,1899
299026084,1900
299032582,1901
299282122,1902
282412507,1903
282537916,1904
20850715,1905
299673330,1906
126956001,1907
22365179,1908
73756868,1909
273244169,1910
284561236,1911
60734496,1912
279149228,1913
770457,1914
298130756,1915
298343900,1916
293441395,1917
296133057,1918
28757380,1919
98221453,1920
240482095,1921
241882541,1922
109482896,1923
749356,1924
299609271,1925
256275353,1926
244984563,1927
290529966,1928
299576296,1929
289386161,1930
165701945,1931
166191819,1932
297378821,1933
63698976,1934
231044417,1935
231252666,1936
298747367,1937
273430804,1938
298495023,1939
299204058,1940
289726021,1941
298876247,1942
260969624,1943
273830920,1944
237905180,1945
122931966,1946
296788525,1947
773764,1948
298299515,1949
299581358,1950
197700607,1951
255734170,1952
142875846,1953
299308822,1954
299064571,1955
288422967,1956
281474853,1957
156692604,1958
710535,1959
273123447,1960
243891789,1961
269793550,1962
299461061,1963
240499434,1964
234034324,1965
120691277,1966
298269902,1967
225100259,1968
228900378,1969
290392489,1970
243870910,1971
726455,1972
121963484,1973
235987105,1974
298619063,1975
297396908,1976
299009372,1977
249653069,1978
299695423,1979
293025630,1980
179976498,1981
255456075,1982
283816753,1983
45201408,1984
133413279,1985
280595279,1986
297192169,1987
180414242,1988
167774882,1989
2165869,1990
296913390,1991
188765853,1992
241501861,1993
294983261,1994
299179285,1995
223430460,1996
33568150,1997
292479609,1998
31425534,1999
238691532,2000
10885279,2001
90989939,2002
253155046,2003
295448011,2004
275740880,2005
269818714,2006
26461032,2007
269635769,2008
277862106,2009
298883580,2010
262344275,2011
97053316,2012
260986320,2013
276681844,2014
284701480,2015
295435467,2016
116288178,2017
268907284,2018
298896156,2019
192315369,2020
253402002,2021
12509412,2022
298749249,2023
286446550,2024
299032523,2025
824063,2026
298132589,2027
84923639,2028
135557587,2029
297921987,2030
298641099,2031
189867327,2032
298829985,2033
238203033,2034
1123628,2035
298318915,2036
284540195,2037
75975674,2038
145204572,2039
299295239,2040
118297035,2041
297879239,2042
89746964,2043
297902148,2044
299687857,2045
135171528,2046
294249850,2047
286972100,2048
121629480,2049
299388384,2050
289981308,2051
280550449,2052
298298374,2053
171942863,2054
298337749,2055
198247820,2056
224736855,2057
173352929,2058
298463646,2059
715606,2060
297522244,2061
292400608,2062
238995767,2063
224744847,2064
43954438,2065
298099196,2066
38341143,2067
199092864,2068
730871,2069
175014729,2070
246756495,2071
299065118,2072
298042930,2073
289526739,2074
245457766,2075
288854059,2076
288684311,2077
286174795,2078
218931153,2079
295156852,2080
176510890,2081
252557972,2082
231353231,2083
197702574,2084
54547406,2085
784763,2086
269085115,2087
755593,2088
298107629,2089
279318266,2090
139585098,2091
263455351,2092
276676606,2093
197860329,2094
236349441,2095
248857036,2096
244115107,2097
299597418,2098
287214388,2099
297855449,2100
299592806,2101
221292786,2102
299168202,2103
298971222,2104
262707977,2105
38917457,2106
299420315,2107
75334301,2108
224477437,2109
154419162,2110
226562696,2111
292038412,2112
261950448,2113
299332835,2114
83754109,2115
772672,2116
298362407,2117
194273193,2118
266250387,2119
216485574,2120
60324845,2121
299576292,2122
299572201,2123
227801261,2124
299424763,2125
221368270,2126
298743813,2127
271965324,2128
261817135,2129
70079871,2130
273469711,2131
203186376,2132
269631947,2133
299800094,2134
287200207,2135
297892422,2136
298333902,2137
298106767,2138
289662161,2139
295954422,2140
299411885,2141
233811091,2142
714914,2143
204487617,2144
119818984,2145
267499863,2146
230706282,2147
291024041,2148
297746239,2149
268932198,2150
767233,2151
287500613,2152
296210546,2153
281659946,2154
